0.18865664303302765, -0.22336366772651672, 0.027006175369024277, -0.39812541007995605
-0.12529778480529785, -0.15144455432891846, -0.054524630308151245, 0.11570141464471817
-0.17690669000148773, -0.27354297041893005, 0.02892516553401947, -0.3611125648021698
-0.044495612382888794, -0.4047580361366272, 0.10482287406921387, -0.3686748743057251
0.1325235515832901, -0.532759964466095, 0.1529862880706787, 0.10850293934345245
-0.3580337166786194, -0.7097423672676086, 0.12435565888881683, -0.04590567201375961
-0.254209965467453, -0.8789447546005249, 0.14162570238113403, -0.019779056310653687
-0.14937320351600647, -1.0503515005111694, 0.22194388508796692, 0.13821522891521454
-0.04536724090576172, -1.1407884359359741, 0.29901477694511414, -0.22326254844665527
-0.16097676753997803, -1.2024292945861816, 0.4079548716545105, 0.054516710340976715
-0.03974158689379692, -1.2716621160507202, 0.4301425814628601, 0.029831349849700928
-0.42679521441459656, -1.3068349361419678, 0.46716707944869995, 0.3873545825481415
-0.30760425329208374, -1.3024951219558716, 0.5254100561141968, 0.2390703558921814
-0.21816883981227875, -1.3565698862075806, 0.6339982151985168, 0.2750617563724518
-0.33825480937957764, -1.352147102355957, 0.7602577805519104, 0.22846297919750214
-0.32690665125846863, -1.4573794603347778, 0.7880994081497192, 0.28021976351737976
-0.08166824281215668, -1.4378851652145386, 0.8038535118103027, 0.37400683760643005
-0.536397397518158, -1.4905844926834106, 0.7167976498603821, 0.17312194406986237
-0.15300574898719788, -1.6604467630386353, 0.7010854482650757, 0.27417707443237305
-0.17913681268692017, -1.6676673889160156, 0.6706768870353699, 0.06652739644050598
0.024120649322867393, -1.5657888650894165, 0.601638913154602, -0.06755970418453217
-0.20087794959545135, -1.61882483959198, 0.5734270811080933, 0.15942193567752838
-0.3814300298690796, -1.5473209619522095, 0.5721427798271179, 0.35117751359939575
-0.2686540186405182, -1.4959378242492676, 0.5492128133773804, 0.04246511682868004
-0.4786238968372345, -1.5269384384155273, 0.5168907046318054, -0.09812723845243454
-0.3447468876838684, -1.4113742113113403, 0.4273372292518616, 0.010405227541923523
-0.6021690368652344, -1.4490376710891724, 0.4252682626247406, 0.2151949107646942
-1.0846161842346191, -1.4637024402618408, 0.3285515308380127, 0.22448191046714783
-0.8334455490112305, -1.4388214349746704, 0.32002195715904236, 0.04054860398173332
-1.467191219329834, -1.5220236778259277, 0.2997578978538513, 0.01653961092233658
-0.5890912413597107, -1.6740190982818604, 0.28618115186691284, 0.11917567253112793
-0.5358827710151672, -1.7626128196716309, 0.23494964838027954, 0.20600174367427826
-0.3809802532196045, -1.9321752786636353, 0.27121034264564514, -0.1655319482088089
-0.5759369134902954, -2.0219573974609375, 0.29346421360969543, 0.34827321767807007
-0.6298179626464844, -2.154697895050049, 0.2943851947784424, 0.1158163994550705
-0.774465799331665, -2.247713804244995, 0.28641772270202637, 0.07913009822368622
-0.14494507014751434, -2.2821555137634277, 0.3164483308792114, 0.22005584836006165
-0.052528541535139084, -2.3244619369506836, 0.31678441166877747, 0.10958882421255112
-0.08473756164312363, -2.5059893131256104, 0.3033883273601532, 0.3364812135696411
-0.08073684573173523, -2.6360409259796143, 0.28950461745262146, 0.3127428889274597
-0.21156981587409973, -2.708599328994751, 0.2740928828716278, 0.20190666615962982
-0.06265095621347427, -2.8220486640930176, 0.29821550846099854, 0.6914460062980652
-0.028746165335178375, -2.861391544342041, 0.3075038194656372, 0.1728195697069168
-0.12478221207857132, -3.0001091957092285, 0.31097137928009033, 0.14317505061626434
0.0505778044462204, -3.0774734020233154, 0.2918964922428131, 0.41064006090164185
0.11332796514034271, -3.0795159339904785, 0.3167558014392853, 0.3624165654182434
-0.02236056700348854, -3.0397908687591553, 0.30671173334121704, 0.2280402034521103
0.11020593345165253, -3.1394095420837402, 0.31556400656700134, 0.11235784739255905
-0.04584492743015289, -3.263990879058838, 0.3259398937225342, 0.17850489914417267
0.08539029955863953, -3.2425801753997803, 0.30330124497413635, 0.41246774792671204
0.08602610230445862, -3.320847272872925, 0.29466909170150757, 0.30475518107414246
0.1439373940229416, -3.1010265350341797, 0.32258737087249756, 0.3716246485710144
0.1567070037126541, -3.353572368621826, 0.2808111608028412, 0.2593008279800415
0.1763390302658081, -3.4209115505218506, 0.3049958348274231, 0.4530676603317261
0.07910411059856415, -3.389724016189575, 0.3293912410736084, 0.2013111114501953
-0.017589833587408066, -3.39682936668396, 0.28142452239990234, 0.4390355050563812
0.35200005769729614, -3.5930776596069336, 0.3322297930717468, 0.5802190899848938
0.02213837020099163, -3.6101503372192383, 0.3149935305118561, 0.25327959656715393
0.1321982443332672, -3.451521635055542, 0.30533623695373535, -0.014442447572946548
0.36384883522987366, -3.644906759262085, 0.31440332531929016, 0.3847736120223999
